category,room_count,bathroom_count,size,type,price,city,region
Appartements,3.0,3.0,156.0,À Vendre,350000.0,Tunis,Tunis
Maisons et Villas,5.0,2.0,160.0,À Louer,1600.0,Tunis,La Marsa
Appartements,3.0,2.0,160.0,À Vendre,560000.0,Tunis,Tunis
"Magasins, Commerces et Locaux industriels",1.0,1.0,170.0,À Louer,1200.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,190000.0,Tunis,Autres villes
Appartements,3.0,1.0,180.0,À Louer,3000.0,Tunis,Centre Urbain Nord
Appartements,2.0,2.0,115.0,À Vendre,262000.0,Tunis,L'aouina
Appartements,2.0,1.0,50.0,À Louer,400.0,Tunis,Le Bardo
Appartements,1.0,1.0,75.0,À Louer,1100.0,Tunis,Tunis
Maisons et Villas,4.0,2.0,180.0,À Louer,1200.0,Tunis,Menzah
Maisons et Villas,4.0,4.0,371.0,À Louer,5000.0,Tunis,Tunis
Appartements,1.0,1.0,70.0,À Louer,70.0,Tunis,Autres villes
Maisons et Villas,5.0,4.0,247.0,À Vendre,850000.0,Tunis,La Marsa
Appartements,2.0,1.0,60.0,À Vendre,65000.0,Tunis,Ezzouhour
Appartements,3.0,1.0,120.0,À Louer,550.0,Tunis,Cité El Khadra
Appartements,3.0,3.0,162.0,À Louer,1700.0,Tunis,Tunis
"Magasins, Commerces et Locaux industriels",1.0,1.0,67.0,À Louer,4000.0,Tunis,Tunis
Appartements,2.0,1.0,90.0,À Louer,1350.0,Tunis,Carthage
Bureaux et Plateaux,4.0,1.0,150.0,À Louer,1800.0,Tunis,Centre Urbain Nord
Locations de vacances,1.0,1.0,30.0,À Louer,70.0,Tunis,Autres villes
Appartements,2.0,1.0,93.0,À Vendre,290000.0,Tunis,Le Kram
Appartements,4.0,2.0,285.0,À Vendre,550000.0,Tunis,Manar
Maisons et Villas,2.0,1.0,100.0,À Louer,580.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,120.0,À Vendre,600000.0,Tunis,Le Kram
Appartements,2.0,1.0,123.0,À Vendre,345000.0,Tunis,La Marsa
Appartements,1.0,1.0,65.0,À Louer,120.0,Tunis,Le Kram
Terrains et Fermes,,,,À Vendre,375000.0,Tunis,Le Bardo
Bureaux et Plateaux,3.0,1.0,80.0,À Louer,1150.0,Tunis,Tunis
Appartements,3.0,2.0,174.0,À Vendre,2995000.0,Tunis,Tunis
Terrains et Fermes,,,,À Vendre,4900000.0,Tunis,La Marsa
Bureaux et Plateaux,1.0,4.0,1500.0,À Louer,30000.0,Tunis,Autres villes
Appartements,3.0,1.0,52.0,À Vendre,1800080.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",2.0,4.0,220.0,À Vendre,2500000.0,Tunis,La Marsa
Appartements,1.0,1.0,70.0,À Louer,1800.0,Tunis,L'aouina
Bureaux et Plateaux,6.0,2.0,200.0,À Louer,3000.0,Tunis,La Marsa
Appartements,3.0,2.0,165.0,À Vendre,380000.0,Tunis,Autres villes
Maisons et Villas,3.0,1.0,150.0,À Louer,650.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,57.0,À Vendre,900000.0,Tunis,Autres villes
Bureaux et Plateaux,4.0,1.0,113.0,À Louer,2500.0,Tunis,La Marsa
Appartements,3.0,1.0,160.0,À Vendre,450000.0,Tunis,La Marsa
Appartements,3.0,1.0,145.0,À Vendre,250000.0,Tunis,L'aouina
Maisons et Villas,6.0,1.0,128.0,À Vendre,170000.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,143.0,À Vendre,100000.0,Tunis,L'aouina
Appartements,1.0,1.0,82.0,À Vendre,165000.0,Tunis,L'aouina
Maisons et Villas,2.0,1.0,100.0,À Louer,1200.0,Tunis,La Marsa
Appartements,3.0,2.0,149.0,À Vendre,260000.0,Tunis,L'aouina
Appartements,3.0,2.0,138.0,À Vendre,265000.0,Tunis,L'aouina
Appartements,4.0,3.0,175.0,À Vendre,380000.0,Tunis,L'aouina
Appartements,3.0,2.0,143.0,À Vendre,278000.0,Tunis,L'aouina
Maisons et Villas,4.0,2.0,577.0,À Vendre,750000.0,Tunis,Sidi El Béchir
Maisons et Villas,3.0,2.0,150.0,À Louer,1600.0,Tunis,Sidi Bou Said
Bureaux et Plateaux,4.0,2.0,178.0,À Louer,3800.0,Tunis,La Marsa
Maisons et Villas,7.0,3.0,250.0,À Louer,2500.0,Tunis,Menzah
Maisons et Villas,4.0,2.0,200.0,À Louer,1650.0,Tunis,La Marsa
Appartements,2.0,1.0,90.0,À Louer,70.0,Tunis,Autres villes
Appartements,3.0,1.0,150.0,À Louer,850.0,Tunis,Le Bardo
Appartements,4.0,1.0,100.0,À Vendre,60000.0,Tunis,Ezzouhour
Maisons et Villas,8.0,3.0,950.0,À Vendre,950000.0,Tunis,Menzah
Appartements,1.0,1.0,30.0,À Louer,200.0,Tunis,Autres villes
Bureaux et Plateaux,5.0,4.0,785.0,À Louer,16375.0,Tunis,La Marsa
Maisons et Villas,8.0,3.0,445.0,À Vendre,950000.0,Tunis,Menzah
Maisons et Villas,4.0,1.0,188.0,À Vendre,240000.0,Tunis,El Ouardia
Appartements,3.0,1.0,80.0,À Louer,370.0,Tunis,Le Bardo
Maisons et Villas,4.0,4.0,450.0,À Vendre,950000.0,Tunis,L'aouina
Terrains et Fermes,,,,À Vendre,260000.0,Tunis,Centre Urbain Nord
Appartements,3.0,2.0,140.0,À Louer,1500.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,400000.0,Tunis,Sidi Hassine
Appartements,3.0,2.0,250.0,À Louer,1600.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,150.0,À Vendre,15000.0,Tunis,Tunis
Appartements,3.0,3.0,220.0,À Louer,3000.0,Tunis,Mutuelleville
Appartements,1.0,1.0,200.0,À Louer,2000.0,Tunis,La Marsa
Appartements,3.0,2.0,158.0,À Louer,450000.0,Tunis,Autres villes
Appartements,2.0,1.0,60.0,À Louer,300.0,Tunis,Manar
Appartements,2.0,1.0,150.0,À Louer,1500.0,Tunis,La Marsa
Maisons et Villas,4.0,2.0,400.0,À Louer,3500.0,Tunis,La Marsa
Appartements,1.0,1.0,90.0,À Louer,1100.0,Tunis,Carthage
Appartements,1.0,1.0,60.0,À Vendre,195000.0,Tunis,Autres villes
Appartements,2.0,2.0,130.0,À Louer,1500.0,Tunis,Carthage
Terrains et Fermes,,,,À Vendre,2000000.0,Tunis,La Marsa
Appartements,3.0,1.0,60.0,À Vendre,180000.0,Tunis,Tunis
Terrains et Fermes,,,,À Vendre,66000.0,Tunis,Autres villes
Appartements,4.0,3.0,176.0,À Vendre,450000.0,Tunis,L'aouina
Colocations,2.0,1.0,80.0,À Louer,120.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,30.0,À Louer,280.0,Tunis,Autres villes
Bureaux et Plateaux,1.0,1.0,76.0,À Vendre,70000.0,Tunis,Tunis
Locations de vacances,2.0,1.0,25.0,À Louer,90.0,Tunis,Autres villes
Appartements,1.0,1.0,50.0,À Louer,850.0,Tunis,La Marsa
Appartements,3.0,2.0,150.0,À Vendre,260000.0,Tunis,L'aouina
"Magasins, Commerces et Locaux industriels",1.0,2.0,150.0,À Louer,5000.0,Tunis,L'aouina
Maisons et Villas,3.0,2.0,357.0,À Vendre,560000.0,Tunis,L'aouina
Maisons et Villas,2.0,2.0,200.0,À Louer,170.0,Tunis,La Marsa
Maisons et Villas,4.0,3.0,550.0,À Vendre,1200000.0,Tunis,L'aouina
Maisons et Villas,3.0,1.0,180.0,À Vendre,360000.0,Tunis,Autres villes
Appartements,3.0,1.0,134.0,À Vendre,280000.0,Tunis,La Marsa
Appartements,2.0,1.0,128.0,À Vendre,2200000.0,Tunis,La Marsa
Appartements,1.0,1.0,63.0,À Vendre,150000.0,Tunis,La Marsa
Appartements,3.0,2.0,140.0,À Louer,2500.0,Tunis,Carthage
Maisons et Villas,3.0,1.0,120.0,À Louer,1200.0,Tunis,Menzah
Bureaux et Plateaux,5.0,1.0,130.0,À Louer,1000.0,Tunis,Tunis
Appartements,3.0,1.0,75.0,À Vendre,130000000.0,Tunis,Centre Ville - Lafayette
Appartements,1.0,1.0,65.0,À Vendre,160000.0,Tunis,La Marsa
Appartements,1.0,1.0,60.0,À Louer,130.0,Tunis,La Marsa
Appartements,2.0,2.0,150.0,À Louer,1500.0,Tunis,L'aouina
Appartements,3.0,2.0,150.0,À Vendre,380000.0,Tunis,La Marsa
Bureaux et Plateaux,2.0,1.0,201.0,À Louer,470000.0,Tunis,Cité El Khadra
Appartements,4.0,1.0,115.0,À Vendre,250000.0,Tunis,Menzah
Appartements,2.0,1.0,90.0,À Louer,750.0,Tunis,Manar
Maisons et Villas,4.0,1.0,170.0,À Vendre,1600000.0,Tunis,Autres villes
Appartements,3.0,1.0,130.0,À Vendre,250000.0,Tunis,La Marsa
Colocations,4.0,1.0,40.0,À Louer,190.0,Tunis,Menzah
Terrains et Fermes,,,,À Vendre,98000.0,Tunis,Autres villes
Appartements,1.0,1.0,61.0,À Vendre,150000.0,Tunis,La Marsa
Appartements,4.0,2.0,200.0,À Louer,1500.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",2.0,2.0,60.0,À Louer,700.0,Tunis,Autres villes
Appartements,2.0,1.0,120.0,À Vendre,200000.0,Tunis,La Marsa
Appartements,2.0,1.0,60.0,À Louer,800.0,Tunis,Autres villes
Appartements,3.0,1.0,220.0,À Vendre,530000.0,Tunis,La Marsa
Appartements,3.0,1.0,120.0,À Louer,800.0,Tunis,Autres villes
Appartements,3.0,1.0,150.0,À Louer,800.0,Tunis,Le Kram
Appartements,2.0,1.0,80.0,À Louer,230.0,Tunis,El Omrane supérieur
Maisons et Villas,3.0,1.0,579.0,À Vendre,600000.0,Tunis,Le Bardo
Appartements,1.0,1.0,30.0,À Louer,300.0,Tunis,Tunis
Maisons et Villas,4.0,1.0,183.0,À Vendre,800000.0,Tunis,Centre Ville - Lafayette
Terrains et Fermes,,,,À Vendre,105000.0,Tunis,Autres villes
Maisons et Villas,6.0,3.0,180.0,À Vendre,150000.0,Tunis,La Marsa
Maisons et Villas,4.0,2.0,170.0,À Vendre,240000.0,Tunis,Autres villes
Appartements,2.0,1.0,79.0,À Vendre,103356.0,Tunis,Autres villes
Appartements,2.0,1.0,85.0,À Louer,700.0,Tunis,Centre Ville - Lafayette
Appartements,3.0,2.0,120.0,À Louer,1600.0,Tunis,Autres villes
Maisons et Villas,6.0,4.0,750.0,À Vendre,1800000.0,Tunis,Menzah
Bureaux et Plateaux,4.0,1.0,140.0,À Louer,2000.0,Tunis,Centre Urbain Nord
Bureaux et Plateaux,2.0,5.0,450.0,À Louer,15000.0,Tunis,Centre Urbain Nord
Maisons et Villas,6.0,1.0,1150.0,À Vendre,4000000000.0,Tunis,Mutuelleville
Appartements,2.0,1.0,100.0,À Louer,330.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,11000.0,Tunis,Tunis
Terrains et Fermes,,,,À Vendre,11500.0,Tunis,Autres villes
Maisons et Villas,4.0,2.0,75.0,À Vendre,120000.0,Tunis,Autres villes
Appartements,1.0,1.0,55.0,À Louer,90.0,Tunis,Sidi Bou Said
Appartements,2.0,1.0,40.0,À Louer,300.0,Tunis,Centre Ville - Lafayette
Bureaux et Plateaux,4.0,8.0,1491.0,À Louer,49700.0,Tunis,Centre Urbain Nord
Appartements,3.0,2.0,165.0,À Louer,1600.0,Tunis,La Marsa
Bureaux et Plateaux,1.0,1.0,57.0,À Louer,1100.0,Tunis,L'aouina
Appartements,2.0,1.0,80.0,À Louer,700.0,Tunis,L'aouina
Bureaux et Plateaux,2.0,3.0,113.0,À Louer,1800.0,Tunis,L'aouina
Bureaux et Plateaux,5.0,2.0,234.0,À Louer,3276.0,Tunis,L'aouina
Appartements,3.0,1.0,179.0,À Vendre,870000.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,63.0,À Vendre,225000.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,38.0,À Vendre,115000.0,Tunis,La Marsa
Appartements,1.0,1.0,25.0,À Louer,350.0,Tunis,Cité Olympique
Appartements,1.0,1.0,73.0,À Louer,940.0,Tunis,L'aouina
Bureaux et Plateaux,3.0,1.0,120.0,À Louer,1500.0,Tunis,La Marsa
Maisons et Villas,5.0,4.0,510.0,À Vendre,1100000.0,Tunis,Tunis
Maisons et Villas,4.0,2.0,230.0,À Louer,1600.0,Tunis,Manar
Maisons et Villas,3.0,2.0,140.0,À Louer,1600.0,Tunis,Manar
"Magasins, Commerces et Locaux industriels",3.0,2.0,100.0,À Vendre,450000.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,10.0,1500.0,À Louer,50000.0,Tunis,Centre Urbain Nord
Bureaux et Plateaux,3.0,2.0,75.0,À Louer,1300.0,Tunis,La Marsa
Maisons et Villas,10.0,5.0,570.0,À Louer,5000.0,Tunis,Menzah
Bureaux et Plateaux,1.0,2.0,200.0,À Louer,2500.0,Tunis,Le Kram
Bureaux et Plateaux,5.0,2.0,120.0,À Louer,1500.0,Tunis,Autres villes
Bureaux et Plateaux,5.0,1.0,150.0,À Louer,2170.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,1.0,100.0,À Louer,1400.0,Tunis,La Marsa
Colocations,3.0,1.0,40.0,À Louer,190.0,Tunis,Menzah
Bureaux et Plateaux,1.0,1.0,115.0,À Louer,2700.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,750000.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,4.0,360.0,À Louer,6600.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,1.0,116.0,À Louer,2750.0,Tunis,La Marsa
Bureaux et Plateaux,12.0,2.0,260.0,À Louer,5800.0,Tunis,La Marsa
Bureaux et Plateaux,5.0,2.0,160.0,À Louer,3000.0,Tunis,La Marsa
Maisons et Villas,4.0,2.0,349.0,À Vendre,1850000.0,Tunis,La Marsa
Bureaux et Plateaux,8.0,2.0,200.0,À Louer,3750.0,Tunis,La Marsa
Appartements,3.0,1.0,130.0,À Louer,1500.0,Tunis,La Marsa
Appartements,3.0,2.0,187.0,À Vendre,542300.0,Tunis,La Marsa
Appartements,1.0,1.0,200.0,À Louer,2000.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,60.0,À Louer,2500.0,Tunis,Menzah
Maisons et Villas,4.0,3.0,400.0,À Louer,3500.0,Tunis,La Marsa
Appartements,1.0,1.0,60.0,À Louer,460.0,Tunis,Autres villes
Appartements,2.0,1.0,125.0,À Vendre,170000.0,Tunis,Autres villes
Appartements,3.0,1.0,120.0,À Louer,850.0,Tunis,Menzah
Appartements,3.0,1.0,80.0,À Louer,420.0,Tunis,Agba
Maisons et Villas,5.0,4.0,750.0,À Louer,3500.0,Tunis,La Marsa
Maisons et Villas,5.0,2.0,120.0,À Louer,1750.0,Tunis,La Marsa
Maisons et Villas,2.0,1.0,90.0,À Louer,163.0,Tunis,Cité El Khadra
Terrains et Fermes,,,,À Vendre,55000.0,Tunis,Autres villes
Appartements,3.0,1.0,111.0,À Louer,130.0,Tunis,L'aouina
Bureaux et Plateaux,9.0,6.0,280.0,À Louer,5500.0,Tunis,Mutuelleville
"Magasins, Commerces et Locaux industriels",2.0,2.0,352.0,À Louer,7200.0,Tunis,Le Kram
"Magasins, Commerces et Locaux industriels",2.0,1.0,170.0,À Louer,7000.0,Tunis,La Marsa
Appartements,4.0,2.0,300.0,À Louer,4000.0,Tunis,La Marsa
Bureaux et Plateaux,3.0,2.0,104.0,À Louer,1800.0,Tunis,La Marsa
Bureaux et Plateaux,5.0,1.0,120.0,À Louer,1700.0,Tunis,La Marsa
Appartements,2.0,1.0,100.0,À Louer,1300.0,Tunis,La Marsa
Locations de vacances,2.0,1.0,150.0,À Louer,100.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,4640000.0,Tunis,Carthage
Appartements,4.0,1.0,136.0,À Vendre,350000.0,Tunis,Le Bardo
Appartements,1.0,1.0,50.0,À Louer,400.0,Tunis,Menzah
Maisons et Villas,7.0,3.0,318.0,À Vendre,1400000.0,Tunis,Tunis
Bureaux et Plateaux,5.0,2.0,160.0,À Louer,3000.0,Tunis,La Marsa
Bureaux et Plateaux,1.0,2.0,100.0,À Louer,3000.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,30.0,À Louer,2400.0,Tunis,Autres villes
Appartements,3.0,2.0,170.0,À Louer,1800.0,Tunis,L'aouina
Appartements,2.0,1.0,120.0,À Vendre,180000.0,Tunis,Autres villes
Bureaux et Plateaux,3.0,4.0,730.0,À Louer,8000.0,Tunis,Le Kram
"Magasins, Commerces et Locaux industriels",2.0,1.0,273.0,À Vendre,650000.0,Tunis,Mutuelleville
Maisons et Villas,3.0,1.0,400.0,À Vendre,380000.0,Tunis,Ezzouhour
Appartements,3.0,2.0,150.0,À Vendre,300000.0,Tunis,La Marsa
Appartements,4.0,3.0,300.0,À Vendre,650000.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,250000.0,Tunis,La Goulette
Appartements,2.0,1.0,110.0,À Louer,90.0,Tunis,L'aouina
Appartements,3.0,3.0,170.0,À Vendre,700000.0,Tunis,La Marsa
Appartements,4.0,3.0,200.0,À Louer,3500.0,Tunis,Autres villes
Maisons et Villas,3.0,2.0,140.0,À Vendre,850000.0,Tunis,Carthage
Appartements,2.0,1.0,77.0,À Vendre,195000.0,Tunis,Tunis
Appartements,4.0,2.0,450.0,À Louer,4500.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,950000.0,Tunis,Le Kram
Appartements,2.0,1.0,220.0,À Louer,1500.0,Tunis,Carthage
Bureaux et Plateaux,3.0,1.0,100.0,À Louer,1500.0,Tunis,La Marsa
"Magasins, Commerces et Locaux industriels",1.0,1.0,90.0,À Vendre,320000.0,Tunis,La Marsa
Appartements,3.0,2.0,200.0,À Louer,2000.0,Tunis,La Marsa
Appartements,2.0,1.0,133.0,À Louer,1700.0,Tunis,La Marsa
Appartements,1.0,1.0,60.0,À Vendre,95000.0,Tunis,Autres villes
Bureaux et Plateaux,1.0,1.0,116.0,À Vendre,2600000.0,Tunis,Tunis
Maisons et Villas,8.0,2.0,476.0,À Vendre,1500000.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,2.0,100.0,À Vendre,360000.0,Tunis,La Marsa
Bureaux et Plateaux,4.0,3.0,300.0,À Louer,2800.0,Tunis,Tunis
Maisons et Villas,4.0,1.0,140.0,À Louer,700.0,Tunis,Le Bardo
Appartements,3.0,2.0,193.0,À Vendre,570000.0,Tunis,La Marsa
Maisons et Villas,3.0,1.0,200.0,À Louer,550.0,Tunis,Le Bardo
Bureaux et Plateaux,5.0,3.0,217.0,À Louer,3262.0,Tunis,Le Kram
Appartements,3.0,3.0,184.0,À Vendre,350000.0,Tunis,L'aouina
Bureaux et Plateaux,2.0,1.0,90.0,À Louer,500.0,Tunis,Centre Ville - Lafayette
Bureaux et Plateaux,6.0,4.0,360.0,À Louer,6600.0,Tunis,La Marsa
Appartements,3.0,2.0,126.0,À Vendre,250000.0,Tunis,L'aouina
Maisons et Villas,5.0,1.0,124.0,À Vendre,170000.0,Tunis,Sidi Hassine
Maisons et Villas,4.0,3.0,300.0,À Vendre,850000.0,Tunis,La Marsa
Maisons et Villas,3.0,2.0,350.0,À Louer,5000.0,Tunis,La Marsa
Appartements,3.0,1.0,115.0,À Vendre,250000.0,Tunis,Autres villes
Maisons et Villas,4.0,1.0,470.0,À Vendre,870000.0,Tunis,Mutuelleville
Appartements,3.0,1.0,140.0,À Louer,3500.0,Tunis,La Marsa
Appartements,2.0,1.0,90.0,À Louer,500.0,Tunis,Le Bardo
Maisons et Villas,5.0,1.0,200.0,À Louer,1500.0,Tunis,Carthage
Appartements,2.0,1.0,112.0,À Vendre,325000.0,Tunis,Carthage
Maisons et Villas,3.0,2.0,200.0,À Louer,1900.0,Tunis,Menzah
Appartements,3.0,2.0,150.0,À Louer,3000.0,Tunis,La Marsa
Appartements,3.0,2.0,294.0,À Vendre,560000.0,Tunis,La Marsa
Appartements,2.0,1.0,110.0,À Vendre,360000.0,Tunis,La Marsa
Appartements,3.0,2.0,153.0,À Vendre,260000.0,Tunis,L'aouina
Bureaux et Plateaux,1.0,2.0,730.0,À Louer,7300.0,Tunis,Le Kram
Maisons et Villas,5.0,3.0,800.0,À Louer,12000.0,Tunis,La Marsa
Bureaux et Plateaux,1.0,2.0,280.0,À Louer,3500.0,Tunis,Le Kram
Bureaux et Plateaux,6.0,4.0,250.0,À Louer,5200.0,Tunis,Mutuelleville
Bureaux et Plateaux,10.0,2.0,310.0,À Louer,10000.0,Tunis,La Marsa
Maisons et Villas,4.0,1.0,350.0,À Vendre,360000.0,Tunis,Le Bardo
Appartements,2.0,1.0,80.0,À Vendre,200000.0,Tunis,Tunis
Bureaux et Plateaux,3.0,1.0,130.0,À Louer,1200.0,Tunis,Tunis
Bureaux et Plateaux,3.0,1.0,100.0,À Vendre,190000.0,Tunis,Tunis
Bureaux et Plateaux,4.0,1.0,90.0,À Louer,950.0,Tunis,Tunis
"Magasins, Commerces et Locaux industriels",2.0,1.0,100.0,À Louer,3000.0,Tunis,Centre Ville - Lafayette
Appartements,4.0,1.0,130.0,À Louer,1500.0,Tunis,Tunis
Terrains et Fermes,,,,À Vendre,1200000.0,Tunis,Autres villes
Maisons et Villas,3.0,2.0,498.0,À Vendre,1050000.0,Tunis,La Marsa
Appartements,1.0,1.0,55.0,À Louer,800.0,Tunis,La Marsa
Locations de vacances,1.0,1.0,60.0,À Louer,70.0,Tunis,Menzah
Bureaux et Plateaux,2.0,1.0,80.0,À Louer,1200.0,Tunis,Autres villes
Maisons et Villas,7.0,3.0,463.0,À Vendre,620000.0,Tunis,Sidi El Béchir
Terrains et Fermes,,,,À Vendre,1100000.0,Tunis,Le Bardo
Bureaux et Plateaux,1.0,1.0,100.0,À Louer,3000.0,Tunis,Autres villes
Bureaux et Plateaux,3.0,2.0,200.0,À Louer,2000.0,Tunis,Autres villes
Appartements,4.0,2.0,140.0,À Vendre,330000.0,Tunis,Menzah
Appartements,2.0,1.0,70.0,À Louer,900.0,Tunis,La Marsa
Appartements,2.0,1.0,100.0,À Louer,900.0,Tunis,L'aouina
Bureaux et Plateaux,6.0,5.0,540.0,À Louer,9900.0,Tunis,La Marsa
Maisons et Villas,5.0,3.0,370.0,À Vendre,1550000.0,Tunis,Autres villes
Appartements,3.0,2.0,134.0,À Vendre,650000.0,Tunis,La Marsa
Bureaux et Plateaux,2.0,1.0,100.0,À Louer,1500.0,Tunis,La Marsa
Bureaux et Plateaux,2.0,1.0,80.0,À Louer,800.0,Tunis,Autres villes
Appartements,3.0,1.0,85.0,À Vendre,230000.0,Tunis,Centre Ville - Lafayette
Appartements,2.0,1.0,265.0,À Vendre,470000.0,Tunis,L'aouina
Appartements,2.0,1.0,90.0,À Louer,600.0,Tunis,Le Kram
Appartements,2.0,1.0,92.0,À Louer,400.0,Tunis,Le Kram
Maisons et Villas,3.0,2.0,542.0,À Vendre,970000.0,Tunis,Menzah
Maisons et Villas,8.0,2.0,624.0,À Vendre,1180000.0,Tunis,Menzah
Bureaux et Plateaux,7.0,6.0,400.0,À Louer,3000.0,Tunis,Menzah
Appartements,2.0,2.0,120.0,À Vendre,2000000.0,Tunis,La Marsa
Maisons et Villas,3.0,3.0,200.0,À Louer,8000.0,Tunis,La Marsa
Maisons et Villas,10.0,4.0,775.0,À Vendre,2500000.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,2700000.0,Tunis,La Marsa
Appartements,3.0,2.0,190.0,À Vendre,780000.0,Tunis,La Marsa
Appartements,4.0,1.0,135.0,À Vendre,190000.0,Tunis,Autres villes
Appartements,2.0,1.0,100.0,À Vendre,270000.0,Tunis,Autres villes
Appartements,2.0,1.0,65.0,À Vendre,260000.0,Tunis,Sidi Bou Said
Appartements,3.0,1.0,300.0,À Vendre,835000.0,Tunis,Carthage
Maisons et Villas,3.0,1.0,150.0,À Louer,2300.0,Tunis,La Marsa
Appartements,3.0,1.0,164.0,À Vendre,330000.0,Tunis,La Goulette
"Magasins, Commerces et Locaux industriels",1.0,1.0,50.0,À Vendre,89000.0,Tunis,L'aouina
Locations de vacances,1.0,1.0,61.0,À Louer,70.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,100000.0,Tunis,Sidi Hassine
Appartements,3.0,2.0,200.0,À Louer,1850.0,Tunis,Centre Urbain Nord
Maisons et Villas,4.0,2.0,709.0,À Vendre,750000.0,Tunis,Autres villes
Appartements,3.0,2.0,116.0,À Vendre,245000.0,Tunis,Autres villes
Appartements,1.0,1.0,70.0,À Louer,950.0,Tunis,Autres villes
Appartements,2.0,1.0,80.0,À Louer,350.0,Tunis,El Omrane
"Magasins, Commerces et Locaux industriels",1.0,1.0,23.0,À Louer,600.0,Tunis,Autres villes
Maisons et Villas,4.0,2.0,240.0,À Louer,1800.0,Tunis,Autres villes
Appartements,2.0,1.0,65.0,À Vendre,170000.0,Tunis,L'aouina
Appartements,2.0,1.0,120.0,À Louer,600.0,Tunis,La Marsa
Maisons et Villas,2.0,1.0,200.0,À Vendre,100000.0,Tunis,Sidi Hassine
Maisons et Villas,2.0,1.0,90.0,À Louer,450.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,600000.0,Tunis,Autres villes
Maisons et Villas,3.0,1.0,140.0,À Louer,580.0,Tunis,La Marsa
Terrains et Fermes,,,,À Vendre,60000.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,350.0,À Louer,800.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",6.0,2.0,400.0,À Louer,3500.0,Tunis,Menzah
Appartements,2.0,1.0,55.0,À Louer,150.0,Tunis,La Marsa
Appartements,2.0,1.0,125.0,À Vendre,170000.0,Tunis,Autres villes
Maisons et Villas,4.0,2.0,110.0,À Vendre,170000.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",1.0,1.0,50.0,À Louer,500.0,Tunis,Autres villes
Maisons et Villas,2.0,1.0,90.0,À Vendre,80000.0,Tunis,Autres villes
Terrains et Fermes,,,,À Vendre,400000.0,Tunis,Le Bardo
Maisons et Villas,2.0,1.0,90.0,À Louer,400.0,Tunis,Autres villes
"Magasins, Commerces et Locaux industriels",2.0,3.0,200.0,À Vendre,130000.0,Tunis,Médina
Appartements,1.0,1.0,42.0,À Louer,70.0,Tunis,Autres villes
Appartements,3.0,1.0,82.0,À Vendre,130000.0,Tunis,Hraïria
Appartements,3.0,1.0,80.0,À Louer,900.0,Tunis,El Omrane
Appartements,4.0,1.0,140.0,À Louer,1000.0,Tunis,Le Bardo
Appartements,4.0,1.0,150.0,À Louer,1500.0,Tunis,L'aouina
Appartements,3.0,1.0,80.0,À Louer,700.0,Tunis,Centre Ville - Lafayette
"Magasins, Commerces et Locaux industriels",1.0,1.0,26.0,À Louer,400.0,Tunis,Autres villes
Appartements,1.0,1.0,35.0,À Louer,700.0,Tunis,Mutuelleville
Terrains et Fermes,,,,À Vendre,84000.0,Tunis,Autres villes
Maisons et Villas,2.0,1.0,80.0,À Louer,800.0,Tunis,Autres villes
Appartements,2.0,1.0,60.0,À Louer,400.0,Tunis,Sidi El Béchir
Maisons et Villas,3.0,2.0,150.0,À Louer,3000.0,Tunis,Sidi Bou Said
Locations de vacances,2.0,1.0,80.0,À Louer,90.0,Tunis,Tunis
Appartements,3.0,1.0,105.0,À Louer,180.0,Tunis,Autres villes
Maisons et Villas,3.0,1.0,100.0,À Louer,600.0,Tunis,Le Bardo
